Year,Month,tMax,tMin,Air Frost,Rainfall,Sun hours
2015,12,8.6,2.9,,568.8,9.0
2016,1,5.3,0.8,1.0,358.6,16.0
2016,2,5.4,-1.2,1.0,207.8,64.0
2016,3,8.1,0.5,1.0,110.4,80.0
2016,4,9.2,0.9,1.0,102.4,27.0
2016,5,14.7,5.3,,82.8,53.0
2016,6,17.6,8.6,,94.2,26.0
2016,7,17.1,9.5,,154.2,81.0
2016,8,17.7,9.8,,118.8,18.0
2016,9,16.1,9.3,,187.8,61.0
2016,10,12.1,4.9,,46.4,75.0
2016,11,6.4,-1.3,1.0,96.4,71.0
2016,12,7.9,2.8,,131.8,20.0
2017,1,5.9,-0.5,1.0,84.8,60.0
2017,2,6.4,1.7,,187.2,30.0
2017,3,9.6,1.9,,243.8,3.0
2017,4,11.1,2.1,1.0,31.6,49.0
2017,5,16.0,6.2,,102.8,0.0
2017,6,16.4,9.3,,183.0,21.0
2017,7,17.1,9.6,,138.0,13.0
2017,8,16.6,9.1,,178.0,10.0
2017,9,14.6,7.7,,155.4,70.0
2017,10,12.9,6.5,,202.4,43.0
2017,11,7.2,0.1,2.0,122.4,73.0
2017,12,5.7,-0.8,1.0,143.1,50.0
2018,1,4.6,-0.1,1.0,262.8,27.0
2018,2,4.5,-2.2,2.0,98.1,80.0
2018,3,5.4,-0.9,1.0,115.2,66.0
2018,4,10.1,3.5,,137.8,84.0
2018,5,16.3,5.2,,64.6,98.0
2018,6,19.7,7.9,,115.4,14.0
2018,7,20.7,9.9,,76.8,57.0
2018,8,17.1,9.4,,173.4,84.0
2018,9,14.4,6.2,,179.8,72.0
2018,10,11.9,4.0,,135.2,81.0
2018,11,8.8,3.9,,251.6,36.0
2018,12,7.0,1.4,1.0,156.0,28.0
2019,1,5.3,-1.3,1.0,65.2,67.0
2019,2,8.6,0.1,1.0,162.4,72.0
2019,3,8.4,2.4,,263.0,57.0
2019,4,12.5,2.1,,54.8,58.0
2019,5,13.9,3.5,,78.6,69.0
2019,6,16.2,7.7,,111.0,32.0
2019,7,19.5,10.9,,134.8,5.0
2019,8,18.2,11.0,,225.2,98.0
2019,9,15.5,7.3,,188.6,97.0
2019,10,10.6,3.9,,117.8,80.0
2019,11,6.7,0.9,1.0,114.4,53.0
2019,12,6.5,1.7,,182.6,28.0
2020,1,6.8,1.9,,292.3,23.0
2020,2,6.0,0.5,1.0,414.0,48.0
2020,3,8.1,0.3,1.0,149.6,72.0
2020,4,13.3,2.0,,20.6,92.0
2020,5,15.4,4.1,,61.2,0.0
2020,6,17.2,8.9,,209.8,9.0
2020,7,16.6,9.1,,187.0,73.0
2020,8,17.9,10.3,,219.2,87.0
2020,9,15.1,6.1,,106.8,89.0
2020,10,11.4,4.9,,216.8,48.0
2020,11,9.5,3.6,,224.9,46.0
2020,12,5.5,0.4,1.0,233.6,29.0
2021,1,3.1,-2.8,2.0,123.4,60.0
2021,2,5.2,-0.3,1.0,227.0,50.0
2021,3,9.0,1.7,1.0,222.6,83.0
2021,4,10.8,-1.9,2.0,18.0,17.0
2021,5,12.8,2.3,1.0,119.8,6.0
2021,6,17.9,8.6,,42.8,35.0
2021,7,21.6,10.9,,34.8,79.0
2021,8,18.5,9.6,,135.0,16.0
2021,9,17.1,9.3,,132.8,80.0
2021,10,12.3,6.6,,409.4,50.0
2021,11,9.1,1.8,,116.0,55.0
2021,12,6.1,0.8,1.0,135.4,26.0
2022,1,6.8,1.3,1.0,80.6,42.0
2022,2,7.3,1.1,,354.0,47.0
2022,3,10.5,-0.2,1.0,81.2,47.0
2022,4,11.8,2.0,1.0,78.2,32.0
2022,5,14.6,7.0,,113.0,6.0
2022,6,17.1,8.4,,83.6,28.0
2022,7,19.8,10.2,,114.4,35.0
2022,8,19.7,9.4,,104.6,42.0
2022,9,16.5,7.4,,160.6,8.0
2022,10,12.7,6.9,,346.0,50.0
2022,11,9.4,4.3,,240.2,51.0
2022,12,4.8,-2.1,1.0,193.6,44.0
2023,1,6.0,0.2,1.0,264.0,55.0
2023,2,7.6,1.7,1.0,72.6,29.0
2023,3,7.8,0.9,1.0,251.6,62.0
2023,4,11.3,2.0,,67.4,38.0
2023,5,16.7,5.6,,49.4,73.0
2023,6,20.9,8.8,,105.4,29.0
2023,7,17.4,9.6,,222.0,86.0
2023,8,17.8,10.4,,149.8,78.0
2023,9,17.5,9.4,,265.4,79.0
2023,10,12.2,5.4,,134.2,50.0
2023,11,8.0,1.4,,138.0,57.0
2023,12,6.9,1.3,1.0,326.2,30.0
2024,1,5.5,-0.8,1.0,237.6,49.0
2024,2,8.0,2.3,,155.4,43.0
2024,3,8.6,2.3,,220.4,64.0
2024,4,10.9,2.6,,195.4,7.0
2024,5,17.4,8.6,,122.2,19.0
2024,6,16.4,7.1,,75.2,37.0
2024,7,17.3,9.0,,129.0,92.0
2024,8,16.8,9.7,,354.8,8.0
2024,9,15.1,6.9,,72.8,8.0
2024,10,12.3,5.8,,139.6,48.0
2024,11,8.1,1.4,1.0,89.2,39.0
2024,12,7.7,3.0,,213.8,13.0
2025,1,4.8,-0.8,1.0,85.4,61.0
2025,2,6.2,1.1,,145.8,28.0
2025,3,10.7,1.4,1.0,66.2,24.0
2025,4,14.1,2.6,,50.4,95.0
2025,5,17.1,4.8,,112.8,56.0
